target,sample,sampling_date,city,inhabitants,flow,copies_l,copies_day_inhabitant,pmmov_normalised
Influenza B virus,w9y25stg,2025-02-24,Stockholm-Grodinge,345000,NA,441458.41878806707,134725431.87640002,3.2388330298972305
Influenza B virus,w9y25sth,2025-02-24,Stockholm-Henriksdal,875000,NA,218905.9666513909,67223895.84353752,4.412977964140809
Influenza B virus,w9y25stk,2025-02-24,Stockholm-Kappala,500000,NA,309165.0219150893,84943708.1012146,2.82889899506514
Influenza B virus,w9y25ume,2025-02-24,Umea,109000,NA,29669.86539853722,10972406.185459038,0.5546194299546466
Influenza B virus,w9y25upc,2025-02-24,Uppsala,191000,NA,211662.87718070025,61834372.88444352,4.915787807172036
RSV,w9y25got,2025-02-24,Goteborg,800000,NA,4.609810221673891,3898.2399158563094,NA
RSV,w9y25hel,2025-02-24,Helsingborg,149000,NA,14.946145465551814,4576.630113193299,NA
RSV,w9y25jon,2025-02-24,Jonkoping,71000,NA,6.01331515920584,NA,NA
RSV,w9y25kal,2025-02-24,Kalmar,66000,NA,7.975910695824466,1801.7098873340449,NA
RSV,w9y25ksd,2025-02-24,Karlstad,70000,NA,3.805623146841605,1466.7958928826642,NA
RSV,w9y25lin,2025-02-24,Linkoping,154000,NA,5.025856060086158,1478.221754815601,NA
RSV,w9y25mal,2025-02-24,Malmo,356000,NA,54.69421196444821,15518.253561497246,NA
RSV,w9y25ohm,2025-02-24,Osthammar,4500,NA,29.04291990804522,9874.592768735376,NA
RSV,w9y25ore,2025-02-24,Orebro,137000,NA,4.519894188570471,1451.644848883947,NA
RSV,w9y25osd,2025-02-24,Ostersund,54000,NA,43.27103918169103,18450.290317748815,NA
RSV,w9y25stg,2025-02-24,Stockholm-Grodinge,345000,NA,67.03470522182708,20457.826212741245,NA
RSV,w9y25sth,2025-02-24,Stockholm-Henriksdal,875000,NA,19.6865744677626,6045.555778040779,NA
RSV,w9y25stk,2025-02-24,Stockholm-Kappala,500000,NA,37.32039608455926,10253.853465024826,NA
RSV,w9y25ume,2025-02-24,Umea,109000,NA,1.7505842599226442,647.3949680502916,NA
RSV,w9y25upc,2025-02-24,Uppsala,191000,NA,22.49203801871489,6570.7368448599655,NA
SARS CoV-2,w9y25got,2025-02-24,Goteborg,800000,NA,65051.7053443983,55010324.107436985,2.309750623931993
SARS CoV-2,w9y25hel,2025-02-24,Helsingborg,149000,NA,76903.88618131433,23548589.308875613,1.1330026519288163
SARS CoV-2,w9y25jon,2025-02-24,Jonkoping,71000,NA,68134.20414070881,NA,0.9876285574468348
SARS CoV-2,w9y25kal,2025-02-24,Kalmar,66000,NA,164095.90971346447,37068271.483606696,4.009777720684623
SARS CoV-2,w9y25ksd,2025-02-24,Karlstad,70000,NA,134048.01530443135,51665935.04162225,1.6349794662599195
SARS CoV-2,w9y25lin,2025-02-24,Linkoping,154000,NA,137914.80049541857,40563966.80805184,2.460633704863923
SARS CoV-2,w9y25mal,2025-02-24,Malmo,356000,NA,263109.58976104995,74651433.5196471,2.5031309806670765
SARS CoV-2,w9y25ohm,2025-02-24,Osthammar,4500,NA,463501.4654237,157590498.24405798,9.756517596779224
SARS CoV-2,w9y25ore,2025-02-24,Orebro,137000,NA,76144.9201810828,24455302.831880607,1.1793202691119764
SARS CoV-2,w9y25osd,2025-02-24,Ostersund,54000,NA,252903.13310138948,107835085.91962025,4.718967641348213
SARS CoV-2,w9y25stg,2025-02-24,Stockholm-Grodinge,345000,NA,299922.66379285016,91531180.94325104,2.1998322207697436
SARS CoV-2,w9y25sth,2025-02-24,Stockholm-Henriksdal,875000,NA,117361.16664503378,36040474.19678532,2.3634580076573264
SARS CoV-2,w9y25stk,2025-02-24,Stockholm-Kappala,500000,NA,253583.2003208031,69672491.4545413,2.318967870498488
SARS CoV-2,w9y25ume,2025-02-24,Umea,109000,NA,65952.84201201287,24390450.105543476,1.24587222124793
SARS CoV-2,w9y25upc,2025-02-24,Uppsala,191000,NA,158686.12308637198,46357949.19357793,3.681466589646107
Influenza A virus,w9y25lul,2025-02-24,Lulea,70000,NA,14856.750329008257,4725295.561786283,0.20343600747537444
Influenza B virus,w9y25lul,2025-02-24,Lulea,70000,NA,69117.10869825128,21983190.11511238,0.9422430853115056
RSV,w9y25lul,2025-02-24,Lulea,70000,NA,4.906255391908101,1560.4695720777424,NA
SARS CoV-2,w9y25lul,2025-02-24,Lulea,70000,NA,57029.12368592816,18138520.13919292,0.780177498490608
Influenza A virus,w10y25hel,2025-03-03,Helsingborg,149000,NA,14651.377174360758,4621673.681692148,0.24501712579987367
Influenza A virus,w10y25jon,2025-03-03,Jonkoping,71000,NA,NA,NA,NA
Influenza A virus,w10y25kal,2025-03-03,Kalmar,66000,NA,19970.339819450463,4387725.723058351,0.3742012252518465
Influenza A virus,w10y25ksd,2025-03-03,Karlstad,70000,NA,NA,NA,NA
Influenza A virus,w10y25lin,2025-03-03,Linkoping,154000,NA,22138.254500575484,4642133.209951841,0.4516800864902441
Influenza A virus,w10y25lul,2025-03-03,Lulea,70000,NA,23966.27964418899,7127571.566181806,0.5046682711601732
Influenza A virus,w10y25mal,2025-03-03,Malmo,356000,NA,23647.770452841633,6258156.600851448,0.2203082345554264
Influenza A virus,w10y25ohm,2025-03-03,Osthammar,4500,NA,48218.39763256434,16533552.788232615,0.8600316767886038
Influenza A virus,w10y25ore,2025-03-03,Orebro,137000,NA,14935.936445033562,4940851.384590664,0.3605958800214349
Influenza A virus,w10y25osd,2025-03-03,Ostersund,54000,NA,28534.95906824774,11344231.505132267,0.48667718259100057
Influenza A virus,w10y25stb,2025-03-03,Stockholm-Bromma,375000,NA,37488.52197085595,10796694.327606514,0.5737855547425397
Influenza A virus,w10y25stg,2025-03-03,Stockholm-Grodinge,345000,NA,48900.517652670496,7337628.979256366,0.37492165174181463
Influenza A virus,w10y25sth,2025-03-03,Stockholm-Henriksdal,875000,NA,36117.72876787089,11483704.097202083,0.6341953905154298
Influenza A virus,w10y25stk,2025-03-03,Stockholm-Kappala,500000,NA,25374.75782072885,7278698.531360428,0.2797348820656452
Influenza A virus,w10y25ume,2025-03-03,Umea,109000,NA,NA,NA,NA
Influenza A virus,w10y25upc,2025-03-03,Uppsala,191000,NA,NA,NA,NA
Influenza A virus,w10y25vas,2025-03-03,Vasteras,145000,NA,525.5351199578369,152756.7496611238,NA
Influenza B virus,w10y25hel,2025-03-03,Helsingborg,149000,NA,122686.32843630562,38700537.73714631,2.058244055793428
Influenza B virus,w10y25jon,2025-03-03,Jonkoping,71000,NA,NA,NA,NA
Influenza B virus,w10y25kal,2025-03-03,Kalmar,66000,NA,219559.70211320737,48239927.88399424,4.111543855078239
Influenza B virus,w10y25ksd,2025-03-03,Karlstad,70000,NA,NA,NA,NA
Influenza B virus,w10y25lin,2025-03-03,Linkoping,154000,NA,191133.81655447933,40078527.299852245,3.908884643308024
Influenza B virus,w10y25lul,2025-03-03,Lulea,70000,NA,107443.43854882286,31953678.624419916,2.2582452590962845
Influenza B virus,w10y25mal,2025-03-03,Malmo,356000,NA,236164.81480165583,62498762.73059999,2.1931454574025584
Influenza B virus,w10y25ohm,2025-03-03,Osthammar,4500,NA,159437.28525095884,54669273.58716211,2.824726130513414
Influenza B virus,w10y25ore,2025-03-03,Orebro,137000,NA,108310.21527667076,35829335.447727874,2.6087518428179597
Influenza B virus,w10y25osd,2025-03-03,Ostersund,54000,NA,126287.84397563065,50206433.971645154,2.155155329024422
Influenza B virus,w10y25stb,2025-03-03,Stockholm-Bromma,375000,NA,306082.93430573144,88151885.08005066,4.675129131591203
Influenza B virus,w10y25stg,2025-03-03,Stockholm-Grodinge,345000,NA,473213.4186889076,71006702.19909382,3.62914308182939
Influenza B virus,w10y25sth,2025-03-03,Stockholm-Henriksdal,875000,NA,221190.49000141912,70327958.67693122,3.9048530204074567
Influenza B virus,w10y25stk,2025-03-03,Stockholm-Kappala,500000,NA,226354.51272106933,64929339.2650133,2.4942188353595363
Influenza B virus,w10y25ume,2025-03-03,Umea,109000,NA,NA,NA,NA
Influenza B virus,w10y25upc,2025-03-03,Uppsala,191000,NA,NA,NA,NA
Influenza B virus,w10y25vas,2025-03-03,Vasteras,145000,NA,4257.491025801863,1237520.5121687662,NA
RSV,w10y25hel,2025-03-03,Helsingborg,149000,NA,3.332442009897534,1051.1953483704294,NA
RSV,w10y25jon,2025-03-03,Jonkoping,71000,NA,NA,NA,NA
RSV,w10y25kal,2025-03-03,Kalmar,66000,NA,7.04176080829802,1547.1602042595391,NA
RSV,w10y25ksd,2025-03-03,Karlstad,70000,NA,NA,NA,NA
RSV,w10y25lin,2025-03-03,Linkoping,154000,NA,5.576190169611509,1169.2619023187976,NA
RSV,w10y25lul,2025-03-03,Lulea,70000,NA,6.039010332696382,1796.001672943904,NA
RSV,w10y25mal,2025-03-03,Malmo,356000,NA,12.314366318977868,3258.879437200963,NA
RSV,w10y25ohm,2025-03-03,Osthammar,4500,NA,45.08896960926775,15460.506690466698,NA
RSV,w10y25ore,2025-03-03,Orebro,137000,NA,2.3538843007511594,778.6717993433763,NA
RSV,w10y25osd,2025-03-03,Ostersund,54000,NA,31.6935033955432,12599.928349917063,NA
RSV,w10y25stb,2025-03-03,Stockholm-Bromma,375000,NA,19.698136065525553,5673.06318687136,NA
RSV,w10y25stg,2025-03-03,Stockholm-Grodinge,345000,NA,28.328464869614972,4250.747737305008,NA
RSV,w10y25sth,2025-03-03,Stockholm-Henriksdal,875000,NA,21.61477774319457,6872.461813004199,NA
RSV,w10y25stk,2025-03-03,Stockholm-Kappala,500000,NA,16.826270046805504,4826.581910386066,NA
RSV,w10y25ume,2025-03-03,Umea,109000,NA,NA,NA,NA
RSV,w10y25upc,2025-03-03,Uppsala,191000,NA,NA,NA,NA
RSV,w10y25vas,2025-03-03,Vasteras,145000,NA,NA,NA,NA
SARS CoV-2,w10y25hel,2025-03-03,Helsingborg,149000,NA,86852.00043061672,27396851.49153971,1.456999242416436
SARS CoV-2,w10y25jon,2025-03-03,Jonkoping,71000,NA,NA,NA,NA
SARS CoV-2,w10y25kal,2025-03-03,Kalmar,66000,NA,108825.95270881263,23910380.912583213,2.034665247336686
SARS CoV-2,w10y25ksd,2025-03-03,Karlstad,70000,NA,NA,NA,NA
SARS CoV-2,w10y25lin,2025-03-03,Linkoping,154000,NA,106877.225851177,22410905.046663687,2.18260676746644
SARS CoV-2,w10y25lul,2025-03-03,Lulea,70000,NA,91449.61466573378,27197115.401589222,1.9224735606132104
SARS CoV-2,w10y25mal,2025-03-03,Malmo,356000,NA,138102.20167806925,36547428.720489495,1.282930390255451
SARS CoV-2,w10y25ohm,2025-03-03,Osthammar,4500,NA,74314.96658314919,25481776.319510933,1.3245555401432336
SARS CoV-2,w10y25ore,2025-03-03,Orebro,137000,NA,62591.042747259526,20705299.688363515,1.4987488685167916
SARS CoV-2,w10y25osd,2025-03-03,Ostersund,54000,NA,130189.10739047502,51757402.91590218,2.220402415024161
SARS CoV-2,w10y25stb,2025-03-03,Stockholm-Bromma,375000,NA,286491.24533085735,82509478.65528692,4.38553068113865
SARS CoV-2,w10y25stg,2025-03-03,Stockholm-Grodinge,345000,NA,189834.2064393377,28485035.359280095,1.4496205586042956
SARS CoV-2,w10y25sth,2025-03-03,Stockholm-Henriksdal,875000,NA,87195.73503703768,27724058.34649621,1.5396678134165869
SARS CoV-2,w10y25stk,2025-03-03,Stockholm-Kappala,500000,NA,127686.5719219526,36626637.782668255,1.4077202356528091
SARS CoV-2,w10y25ume,2025-03-03,Umea,109000,NA,NA,NA,NA
SARS CoV-2,w10y25upc,2025-03-03,Uppsala,191000,NA,NA,NA,NA
SARS CoV-2,w10y25vas,2025-03-03,Vasteras,145000,NA,30385.861088141857,8832226.80884079,NA
Influenza A virus,w10y25got,2025-03-03,Goteborg,800000,NA,42032.3206773963,15979007.02871898,0.6082549119412113
Influenza B virus,w10y25got,2025-03-03,Goteborg,800000,NA,334868.81624427374,127303729.1834231,4.848139509478346
RSV,w10y25got,2025-03-03,Goteborg,800000,NA,22.51951216509195,8561.017744681356,NA
SARS CoV-2,w10y25got,2025-03-03,Goteborg,800000,NA,196005.06976657728,74513287.32246202,2.832994822482332
Influenza A virus,w11y25got,2025-03-10,Goteborg,800000,NA,26701.50382875759,8824312.985327808,0.2504415012191743
Influenza A virus,w11y25hel,2025-03-10,Helsingborg,149000,NA,14164.902551583267,4306320.508601469,0.3988649132555237
Influenza A virus,w11y25jon,2025-03-10,Jonkoping,71000,NA,26823.394370002028,15258733.45366214,0.5357542782337066
Influenza A virus,w11y25kal,2025-03-10,Kalmar,66000,NA,51252.43255537904,11374933.819260487,1.1360083566629853
Influenza A virus,w11y25ksd,2025-03-10,Karlstad,70000,NA,26792.633422611,9461627.117242057,0.3190021548378853
Influenza A virus,w11y25lin,2025-03-10,Linkoping,154000,NA,28495.14868075777,7793793.231053234,0.5822251452171535
Influenza A virus,w11y25ohm,2025-03-10,Osthammar,4500,NA,39455.5513800478,13669156.578109894,0.9293809065474402
Influenza A virus,w11y25ore,2025-03-10,Orebro,137000,NA,24105.940146654422,7326798.158442994,0.47282756249913793
Influenza A virus,w11y25osd,2025-03-10,Ostersund,54000,NA,36012.238224830704,16232849.826492667,1.4051496916071984
Influenza A virus,w11y25stb,2025-03-10,Stockholm-Bromma,375000,NA,27477.30501893428,7488628.073453656,1.1020425233757882
Influenza A virus,w11y25stg,2025-03-10,Stockholm-Grodinge,345000,NA,41931.72320589711,12312612.427971598,0.719370526439759
Influenza A virus,w11y25sth,2025-03-10,Stockholm-Henriksdal,875000,NA,22798.332968825416,7068681.761269097,0.32301303877701737
Influenza A virus,w11y25stk,2025-03-10,Stockholm-Kappala,500000,NA,35293.73887161231,NA,0.38390943854524673
Influenza A virus,w11y25ume,2025-03-10,Umea,109000,NA,NA,NA,NA
Influenza A virus,w11y25upc,2025-03-10,Uppsala,191000,NA,35732.904538011,10164608.216540383,0.5543678501838193
Influenza A virus,w11y25vas,2025-03-10,Vasteras,145000,NA,12381.247104616084,12025350.29129167,0.14194552003589833
Influenza B virus,w11y25got,2025-03-10,Goteborg,800000,NA,234207.29665321033,77400827.39795294,2.195208946134364
Influenza B virus,w11y25hel,2025-03-10,Helsingborg,149000,NA,136530.6406584438,41507147.386216015,3.824752499443369
Influenza B virus,w11y25jon,2025-03-10,Jonkoping,71000,NA,144634.096079298,82276429.66967277,2.8901571584784564
Influenza B virus,w11y25kal,2025-03-10,Kalmar,66000,NA,404966.06865180976,89877923.84260166,8.961454706550276
Influenza B virus,w11y25ksd,2025-03-10,Karlstad,70000,NA,255859.6475585301,90355006.96638376,3.047568009324605
Influenza B virus,w11y25lin,2025-03-10,Linkoping,154000,NA,235757.34016931435,64482694.31994603,4.816852938166609
Influenza B virus,w11y25ohm,2025-03-10,Osthammar,4500,NA,240433.85318476567,83296972.69223326,5.7314132073409
Influenza B virus,w11y25ore,2025-03-10,Orebro,137000,NA,215331.59909071508,65448232.01560129,4.227219050704482
Influenza B virus,w11y25osd,2025-03-10,Ostersund,54000,NA,237194.69146946457,106917703.42700438,9.24403228633065
Influenza B virus,w11y25stb,2025-03-10,Stockholm-Bromma,375000,NA,239261.59185003623,65208035.22735308,9.585261738538112
Influenza B virus,w11y25stg,2025-03-10,Stockholm-Grodinge,345000,NA,357755.87757372844,105049569.33834489,6.138267990026507
Influenza B virus,w11y25sth,2025-03-10,Stockholm-Henriksdal,875000,NA,170819.372412641,52962985.66635412,2.432429394412481
Influenza B virus,w11y25stk,2025-03-10,Stockholm-Kappala,500000,NA,260529.57758019515,NA,2.8372058053936167
Influenza B virus,w11y25ume,2025-03-10,Umea,109000,NA,NA,NA,NA
Influenza B virus,w11y25upc,2025-03-10,Uppsala,191000,NA,231844.6519371901,65950699.62854142,3.5964135921727047
Influenza B virus,w11y25vas,2025-03-10,Vasteras,145000,NA,118919.7233052344,115501396.362226,1.3638283517526415
RSV,w11y25got,2025-03-10,Goteborg,800000,NA,52.76382510666728,17437.388921251404,NA
RSV,w11y25hel,2025-03-10,Helsingborg,149000,NA,25.113905512218896,7634.9643751173935,NA
RSV,w11y25jon,2025-03-10,Jonkoping,71000,NA,39.598807187552936,22526.14399293064,NA
RSV,w11y25kal,2025-03-10,Kalmar,66000,NA,64.7643793988799,14373.767112648376,NA
RSV,w11y25ksd,2025-03-10,Karlstad,70000,NA,29.62662519471193,10462.431068761129,NA
RSV,w11y25lin,2025-03-10,Linkoping,154000,NA,33.253043913659766,9095.13936809911,NA
RSV,w11y25ohm,2025-03-10,Osthammar,4500,NA,15.849165992934122,5490.855507329843,NA
RSV,w11y25ore,2025-03-10,Orebro,137000,NA,23.423071886493737,7119.246082872987,NA
RSV,w11y25osd,2025-03-10,Ostersund,54000,NA,77.75945237824763,35050.79315442455,NA
RSV,w11y25stb,2025-03-10,Stockholm-Bromma,375000,NA,21.22924054571467,5785.788912675016,NA
RSV,w11y25stg,2025-03-10,Stockholm-Grodinge,345000,NA,53.577049853379485,15732.085386512334,NA
RSV,w11y25sth,2025-03-10,Stockholm-Henriksdal,875000,NA,22.585639074298896,7002.735472343992,NA
RSV,w11y25stk,2025-03-10,Stockholm-Kappala,500000,NA,59.155856940756856,NA,NA
RSV,w11y25ume,2025-03-10,Umea,109000,NA,NA,NA,NA
RSV,w11y25upc,2025-03-10,Uppsala,191000,NA,37.97310469968624,10801.857196562058,NA
RSV,w11y25vas,2025-03-10,Vasteras,145000,NA,7.397070621211088,7184.443101561379,NA
SARS CoV-2,w11y25got,2025-03-10,Goteborg,800000,NA,131186.73083904356,43354590.80768712,1.232287106003163
SARS CoV-2,w11y25hel,2025-03-10,Helsingborg,149000,NA,114367.55705515256,34769272.47976041,3.1936752001595043
SARS CoV-2,w11y25jon,2025-03-10,Jonkoping,71000,NA,104463.77807125016,59425176.51436229,2.0720311122235375
SARS CoV-2,w11y25kal,2025-03-10,Kalmar,66000,NA,161574.83576999497,35859821.12664979,3.5789041221581095
SARS CoV-2,w11y25ksd,2025-03-10,Karlstad,70000,NA,144587.10818097883,51059904.48905424,1.7223204831570849
SARS CoV-2,w11y25lin,2025-03-10,Linkoping,154000,NA,117730.12399120977,32200717.874245103,2.3955113270526733
SARS CoV-2,w11y25ohm,2025-03-10,Osthammar,4500,NA,71645.01310671726,24821016.7629716,1.7518813420442807
SARS CoV-2,w11y25ore,2025-03-10,Orebro,137000,NA,97657.85102760524,29682284.064156804,1.9159741329595228
SARS CoV-2,w11y25osd,2025-03-10,Ostersund,54000,NA,147673.48986005955,66565192.901550174,5.7605925541393255
SARS CoV-2,w11y25stb,2025-03-10,Stockholm-Bromma,375000,NA,119657.78750114024,32611373.861844093,4.7973715755610655
SARS CoV-2,w11y25stg,2025-03-10,Stockholm-Grodinge,345000,NA,195561.44000453237,57423640.922374345,3.3424574178735433
SARS CoV-2,w11y25sth,2025-03-10,Stockholm-Henriksdal,875000,NA,70914.65219855448,21987270.26612461,1.0081208104351784
SARS CoV-2,w11y25stk,2025-03-10,Stockholm-Kappala,500000,NA,137727.3041399491,NA,1.5010698590609963
SARS CoV-2,w11y25ume,2025-03-10,Umea,109000,NA,NA,NA,NA
SARS CoV-2,w11y25upc,2025-03-10,Uppsala,191000,NA,173198.3743305531,49268136.513757125,2.685298144791263
SARS CoV-2,w11y25vas,2025-03-10,Vasteras,145000,NA,64693.89865003602,62834283.68746119,0.7338431217060382
Influenza A virus,w12y25gav,2025-03-17,Gavle,89000,NA,26815.879605730563,10022510.328146309,0.4026860086644001
Influenza A virus,w12y25got,2025-03-17,Goteborg,800000,NA,26705.2663241428,4441619.89503143,0.36737405606091006
Influenza A virus,w12y25hel,2025-03-17,Helsingborg,149000,NA,9171.768889764466,2599673.258533038,0.07809633844909943
Influenza A virus,w12y25jon,2025-03-17,Jonkoping,71000,NA,NA,NA,NA
Influenza A virus,w12y25kal,2025-03-17,Kalmar,66000,NA,36644.529301569426,7860251.535186642,0.5044850270220219
Influenza A virus,w12y25lin,2025-03-17,Linkoping,154000,NA,28301.564317119908,7721548.872390325,0.2853198160644041
Influenza A virus,w12y25ohm,2025-03-17,Osthammar,4500,NA,42348.843019320346,12045893.125495564,0.232048231624189
Influenza A virus,w12y25ore,2025-03-17,Orebro,137000,NA,33782.86484695261,9562770.063976806,0.4229140697772874
Influenza A virus,w12y25osd,2025-03-17,Ostersund,54000,NA,30339.854945752344,12704533.333950965,0.4712618313777499
Influenza A virus,w12y25stb,2025-03-17,Stockholm-Bromma,375000,NA,27004.839988707325,7107706.231785171,0.18449424440546627
Influenza A virus,w12y25stg,2025-03-17,Stockholm-Grodinge,345000,NA,45588.48837736555,13697160.438388998,0.33123296181394557
Influenza A virus,w12y25sth,2025-03-17,Stockholm-Henriksdal,875000,NA,22837.988962941516,7021877.022448324,0.1256330698919524
Influenza A virus,w12y25stk,2025-03-17,Stockholm-Kappala,500000,NA,22964.79763012452,11111287.685359448,0.16290725376133655
Influenza A virus,w12y25upc,2025-03-17,Uppsala,191000,NA,14219.234957386596,3921307.659216881,0.1713849827719303
Influenza B virus,w12y25gav,2025-03-17,Gavle,89000,NA,190291.17609361777,71121861.5907652,5.769090087464966
Influenza B virus,w12y25got,2025-03-17,Goteborg,800000,NA,227664.93756424752,37865232.415685646,6.392055626912567
Influenza B virus,w12y25hel,2025-03-17,Helsingborg,149000,NA,129185.5358825543,36616729.7780397,2.293237024026306
Influenza B virus,w12y25jon,2025-03-17,Jonkoping,71000,NA,NA,NA,NA
Influenza B virus,w12y25kal,2025-03-17,Kalmar,66000,NA,226816.7399677276,48652190.72307757,6.300875856649613
Influenza B virus,w12y25lin,2025-03-17,Linkoping,154000,NA,140777.28087070974,38408430.08482948,2.8647453195477186
Influenza B virus,w12y25ohm,2025-03-17,Osthammar,4500,NA,330129.18782768294,93903413.42654093,3.665859682196684
Influenza B virus,w12y25ore,2025-03-17,Orebro,137000,NA,264971.8638150117,75004444.37040988,6.697038715919487
Influenza B virus,w12y25osd,2025-03-17,Ostersund,54000,NA,254933.1451002823,106750894.01865897,8.017463973193731
Influenza B virus,w12y25stb,2025-03-17,Stockholm-Bromma,375000,NA,268481.4567985118,70664641.020037,3.7032817947070007
Influenza B virus,w12y25stg,2025-03-17,Stockholm-Grodinge,345000,NA,439909.3243989852,132171712.84029336,6.470030774788712
